rt,choice,correct,dr,drt,participant
0.5491,1,1,0,,S1
0.4829,2,1,0,,S1
0.49119999999999997,2,1,0,,S1
0.535,1,1,0,,S1
0.4096,2,0,0,,S1
0.7497999999999999,2,1,0,,S1
0.4633,2,1,0,,S1
0.603,1,1,0,,S1
0.4754,2,1,0,,S1
0.4804,1,1,0,,S1
0.4972,2,1,0,,S1
0.4599,2,0,0,,S1
0.6433,1,1,0,,S1
0.5227,2,1,0,,S1
0.5506,2,1,0,,S1
0.6452,1,1,0,,S1
0.4595,1,1,0,,S1
0.36569999999999997,1,1,0,,S1
0.48660000000000003,1,1,0,,S1
0.5061,1,1,0,,S1
0.4495,2,1,0,,S1
0.5016,2,1,0,,S1
0.43069999999999997,1,0,0,,S1
0.5919,1,1,0,,S1
0.5237,2,1,0,,S1
0.4425,2,1,0,,S1
0.5057,2,0,0,,S1
0.449,1,1,0,,S1
0.5276000000000001,2,1,0,,S1
0.4327,2,1,0,,S1
0.4045,2,1,0,,S1
0.3454,2,0,0,,S1
0.5568,1,1,0,,S1
0.44989999999999997,1,1,0,,S1
0.3842,1,1,0,,S1
0.36060000000000003,1,1,0,,S1
0.3693,1,0,0,,S1
0.6979,1,1,0,,S1
0.5234,2,1,0,,S1
0.4749,1,1,0,,S1
0.5352,1,1,0,,S1
0.6136,2,1,0,,S1
0.4125,1,1,0,,S1
0.5115,2,0,0,,S1
0.5224,1,1,0,,S1
0.6824,1,1,0,,S1
0.45189999999999997,1,1,0,,S1
0.5011,1,0,0,,S1
0.4878,1,1,0,,S1
0.4963,1,1,0,,S1
0.44089999999999996,1,1,0,,S1
0.6543,2,1,0,,S1
0.3862,1,0,0,,S1
0.6548999999999999,1,1,0,,S1
0.6122000000000001,2,1,0,,S1
0.673,2,1,0,,S1
0.3797,2,1,0,,S1
0.4185,2,0,0,,S1
0.5707000000000001,1,1,0,,S1
0.5226000000000001,2,1,0,,S1
0.6765,2,1,0,,S1
0.5387000000000001,2,1,0,,S1
0.5881000000000001,1,1,0,,S1
0.49789999999999995,2,1,0,,S1
0.5129,1,1,0,,S1
0.5192,2,1,0,,S1
0.4707,2,1,0,,S1
0.58,1,1,0,,S1
0.631,2,0,0,,S1
0.6373,2,1,0,,S1
0.7014,1,1,0,,S1
0.557,1,1,0,,S1
0.45030000000000003,1,0,0,,S1
0.4015,1,1,0,,S1
0.4127,1,1,0,,S1
0.3322,1,1,0,,S1
0.2657,1,1,0,,S1
0.3767,1,1,0,,S1
0.3009,1,1,0,,S1
0.2815,1,1,0,,S1
0.2943,1,0,0,,S1
0.8583,2,1,0,,S1
0.6181,1,1,0,,S1
0.6331,2,1,0,,S1
0.5829,1,1,0,,S1
0.4593,1,0,0,,S1
0.44489999999999996,1,1,0,,S1
0.2597,1,1,0,,S1
0.2849,1,1,0,,S1
0.3128,1,1,0,,S1
0.24359999999999998,1,0,0,,S1
0.5042,2,0,0,,S1
0.6157,2,1,0,,S1
0.5241,1,1,0,,S1
0.6926,2,1,0,,S1
0.487,2,1,0,,S1
0.3348,2,0,0,,S1
0.5472,2,1,0,,S1
0.44360000000000005,2,0,0,,S1
0.5662,2,0,1,0.1067,S1
0.7007000000000001,2,1,0,,S1
0.7762,1,1,0,,S1
0.5233,1,1,0,,S1
0.35760000000000003,1,1,0,,S1
0.4368,1,1,0,,S1
0.6555,2,0,0,,S1
0.5538,2,1,0,,S1
0.43489999999999995,2,1,0,,S1
0.3448,2,1,0,,S1
0.2779,2,0,0,,S1
0.7719,1,1,0,,S1
0.409,1,1,0,,S1
0.3147,1,0,0,,S1
0.32989999999999997,1,1,0,,S1
0.3944,1,0,0,,S1
0.5742999999999999,2,1,0,,S1
0.43960000000000005,2,1,0,,S1
0.4079,2,1,0,,S1
0.4395,2,0,0,,S1
0.5718,2,1,0,,S1
0.5433,1,1,0,,S1
0.43460000000000004,1,1,0,,S1
0.44039999999999996,1,0,0,,S1
0.6924,2,1,0,,S1
0.4555,2,0,0,,S1
0.6481,2,1,0,,S1
0.5161,1,1,0,,S1
0.4205,1,0,0,,S1
0.4278,1,1,0,,S1
0.4643,2,1,0,,S1
0.5254,2,0,0,,S1
0.5881000000000001,1,1,0,,S1
0.5741,2,1,0,,S1
0.509,2,0,0,,S1
0.43119999999999997,2,1,0,,S1
0.5897,1,1,0,,S1
0.5336000000000001,1,1,0,,S1
0.4611,1,1,0,,S1
0.44010000000000005,1,1,0,,S1
0.3563,1,1,0,,S1
0.43910000000000005,1,1,0,,S1
0.6164,2,1,0,,S1
0.49810000000000004,2,1,0,,S1
0.54,2,1,0,,S1
0.5408,1,1,0,,S1
0.48469999999999996,2,1,0,,S1
0.3753,1,0,0,,S1
0.6011,2,0,0,,S1
0.7016,2,1,0,,S1
0.499,2,1,0,,S1
0.4629,1,1,0,,S1
0.474,1,1,0,,S1
0.5338999999999999,2,1,0,,S1
0.5818,1,1,0,,S1
0.4151,1,1,0,,S1
0.6531,2,1,0,,S1
0.346,1,0,0,,S1
0.7015,2,1,0,,S1
0.4283,2,0,0,,S1
0.4716,1,1,0,,S1
0.9445,2,1,0,,S1
0.5755,1,1,0,,S1
0.5085,2,1,0,,S1
0.49639999999999995,2,1,0,,S1
0.5157999999999999,1,1,0,,S1
0.4078,2,0,0,,S1
0.43210000000000004,1,0,0,,S1
0.5141,1,0,0,,S1
0.8278,2,1,0,,S1
0.49989999999999996,2,1,0,,S1
0.4645,2,1,0,,S1
0.3745,2,0,0,,S1
0.4617,2,1,0,,S1
0.4955,2,0,0,,S1
0.6867000000000001,2,1,0,,S1
0.44930000000000003,2,1,0,,S1
0.379,2,0,0,,S1
0.544,2,1,0,,S1
0.4588,2,1,0,,S1
0.5927,1,1,0,,S1
0.492,2,0,0,,S1
0.5655,2,1,0,,S1
0.4763,2,1,0,,S1
0.442,2,1,0,,S1
0.42110000000000003,2,1,0,,S1
0.5447000000000001,1,0,0,,S1
0.5166000000000001,2,0,0,,S1
0.7442000000000001,1,1,0,,S1
0.4087,1,1,0,,S1
0.6132000000000001,2,1,0,,S1
0.6517000000000001,2,1,0,,S1
0.4283,2,1,0,,S1
0.5775,1,1,0,,S1
0.4095,2,1,0,,S1
0.4791,1,1,0,,S1
0.43110000000000004,1,1,0,,S1
0.5017,1,1,0,,S1
0.38880000000000003,1,1,0,,S1
0.3953,1,0,0,,S1
0.5024,2,1,0,,S1
0.42619999999999997,2,1,0,,S1
0.29869999999999997,2,0,0,,S1
0.3851,2,0,0,,S1
0.568,1,1,0,,S1
0.3609,1,1,0,,S1
0.4119,1,1,0,,S1
0.3605,1,0,0,,S1
0.43389999999999995,1,1,0,,S1
0.38139999999999996,1,0,0,,S1
0.5257999999999999,2,0,0,,S1
0.42760000000000004,2,0,0,,S1
0.4796,2,1,0,,S1
0.6922999999999999,1,1,0,,S1
0.4572,1,0,0,,S1
0.896,2,1,0,,S1
0.4761,2,1,0,,S1
0.405,2,1,0,,S1
0.4328,2,0,0,,S1
0.3807,2,1,0,,S1
0.49939999999999996,2,0,0,,S1
0.7323,1,1,0,,S1
0.5662999999999999,1,1,0,,S1
0.43889999999999996,1,0,0,,S1
0.32830000000000004,1,0,0,,S1
0.5016,2,1,0,,S1
0.3232,2,1,0,,S1
0.4056,2,0,0,,S1
0.3768,2,1,0,,S1
0.4806,1,1,0,,S1
0.3871,1,1,0,,S1
0.3917,1,1,0,,S1
0.37389999999999995,2,1,0,,S1
0.4637,2,1,0,,S1
0.4657,2,1,0,,S1
0.4099,2,0,0,,S1
0.422,2,0,0,,S1
0.5368999999999999,1,1,0,,S1
0.6013999999999999,2,1,0,,S1
0.4807,1,0,0,,S1
0.6229,1,1,0,,S1
0.5317000000000001,2,1,0,,S1
0.49889999999999995,2,1,0,,S1
0.38980000000000004,2,1,0,,S1
0.4224,2,1,0,,S1
0.42210000000000003,2,1,0,,S1
0.562,1,1,0,,S1
0.48369999999999996,2,0,0,,S1
0.4072,1,1,0,,S1
0.3103,1,0,0,,S1
0.4318,2,0,0,,S1
0.5318999999999999,2,0,0,,S1
0.4224,1,1,0,,S1
0.5799,2,1,0,,S1
0.5804,1,0,0,,S1
0.5343,1,1,0,,S1
0.467,2,1,0,,S1
0.5669,2,1,0,,S1
0.2906,2,0,0,,S1
0.32939999999999997,2,0,0,,S1
0.44430000000000003,2,0,0,,S1
0.3486,2,1,0,,S1
0.4992,2,1,0,,S1
0.3177,2,0,0,,S1
0.29960000000000003,2,0,0,,S1
0.4696,2,1,0,,S1
0.442,1,0,0,,S1
0.3261,1,1,0,,S1
0.2707,1,1,0,,S1
0.342,1,1,0,,S1
0.42419999999999997,2,1,0,,S1
0.3785,2,1,0,,S1
0.297,2,0,0,,S1
0.44689999999999996,2,1,0,,S1
0.3413,2,1,0,,S1
0.276,2,0,0,,S1
0.5046,2,1,0,,S1
0.3907,2,1,0,,S1
0.4752,1,1,0,,S1
0.36889999999999995,1,1,0,,S1
0.2889,1,1,0,,S1
0.2323,1,0,0,,S1
0.461,2,1,0,,S1
0.4008,2,0,0,,S1
0.4965,2,0,0,,S1
0.6434,1,0,0,,S1
0.3723,2,0,0,,S1
0.644,2,1,0,,S1
0.4809,2,0,0,,S1
0.37639999999999996,2,0,0,,S1
0.4689,2,1,0,,S1
0.4152,2,0,0,,S1
0.5131,2,1,0,,S1
0.5447000000000001,2,1,0,,S1
0.4355,2,1,0,,S1
0.4781,2,0,0,,S1
0.5197,2,0,0,,S1
0.5142,2,1,0,,S1
0.4935,2,0,0,,S1
0.7138,1,1,0,,S1
0.5582,2,1,0,,S1
0.4403,1,1,0,,S1
0.4253,1,0,0,,S1
0.4583,2,0,0,,S1
0.4198,2,0,0,,S1
0.463,2,1,0,,S1
0.4766,2,1,0,,S1
0.4022,2,0,0,,S1
0.4735,1,1,0,,S1
0.5135,2,1,0,,S1
0.489,1,1,0,,S1
0.5071,1,1,0,,S1
0.4686,1,0,0,,S1
0.42960000000000004,2,1,0,,S1
0.4677,2,0,0,,S1
0.3489,2,1,0,,S1
0.325,2,1,0,,S1
0.4126,2,1,0,,S1
0.36069999999999997,2,1,0,,S1
0.2479,2,1,0,,S1
0.3565,2,1,0,,S1
0.6395,1,1,0,,S1
0.4517,2,1,0,,S1
0.3235,2,1,0,,S1
0.286,2,1,0,,S1
0.2711,2,1,0,,S1
0.447,1,1,0,,S1
0.447,2,1,0,,S1
0.38139999999999996,1,1,0,,S1
0.5516,2,1,0,,S1
0.38289999999999996,2,1,0,,S1
0.4283,1,1,0,,S1
0.4068,2,0,0,,S1
0.3423,2,0,0,,S1
0.4417,2,1,0,,S1
0.5051,1,1,0,,S1
0.37460000000000004,1,0,0,,S1
0.4131,1,1,0,,S1
0.391,1,0,0,,S1
0.366,2,0,0,,S1
0.4708,2,1,0,,S1
0.48660000000000003,1,1,0,,S1
0.4668,2,1,0,,S1
0.44780000000000003,2,0,0,,S1
0.44360000000000005,2,0,0,,S1
0.7151000000000001,1,0,0,,S1
0.9327000000000001,2,1,0,,S1
0.544,1,1,0,,S1
0.4983,2,1,0,,S1
0.6667000000000001,1,1,0,,S1
0.4788,2,1,0,,S1
0.4174,1,0,0,,S1
0.3847,1,0,0,,S1
0.5612999999999999,2,1,0,,S1
0.3067,2,1,0,,S1
0.3063,2,0,0,,S1
0.5913999999999999,1,1,0,,S1
0.4377,2,1,0,,S1
0.45430000000000004,1,0,0,,S1
0.49360000000000004,2,1,0,,S1
0.4579,1,1,0,,S1
0.4635,1,1,0,,S1
0.52,1,1,0,,S1
0.382,1,1,0,,S1
0.2652,1,1,0,,S1
0.2731,1,0,0,,S1
0.5809,2,1,0,,S1
0.3503,2,1,0,,S1
0.32589999999999997,2,0,0,,S1
0.3381,2,0,0,,S1
0.5194,1,1,0,,S1
0.2932,1,0,0,,S1
0.6166,1,0,0,,S1
0.4109,2,1,0,,S1
0.5647000000000001,2,0,0,,S1
0.462,1,1,0,,S1
0.4531,1,0,0,,S1
0.461,2,1,0,,S1
0.3476,2,0,0,,S1
0.3956,2,1,0,,S1
0.44739999999999996,2,1,0,,S1
0.42010000000000003,1,1,0,,S1
0.48169999999999996,1,1,0,,S1
0.5293,1,0,0,,S1
0.5149,2,1,0,,S1
0.5635,1,1,0,,S1
0.48719999999999997,2,0,0,,S1
0.7493,2,1,0,,S1
0.4618,2,0,0,,S1
0.5832999999999999,1,1,0,,S1
0.3926,1,1,0,,S1
0.4477,1,1,0,,S1
0.2939,1,0,0,,S1
0.6411,2,1,0,,S1
0.5625,2,1,0,,S1
0.3376,2,0,0,,S1
0.4853,1,1,0,,S1
0.4027,1,1,0,,S1
0.628,2,1,0,,S1
0.4651,1,0,0,,S1
0.4664,1,1,0,,S1
0.5042,2,0,0,,S1
0.6236,1,1,0,,S1
0.48410000000000003,1,1,0,,S1
0.5491,1,1,0,,S1
0.37289999999999995,1,0,0,,S1
0.6912999999999999,2,0,0,,S1
0.38039999999999996,2,1,0,,S1
0.4724,2,0,0,,S1
0.415,2,1,0,,S1
0.4283,2,1,0,,S1
0.4455,2,1,0,,S1
0.3939,1,1,0,,S1
0.5184,2,1,0,,S1
0.4109,2,1,0,,S1
0.4641,2,1,0,,S1
0.4069,2,0,0,,S1
0.49839999999999995,2,1,0,,S1
0.5402,2,1,0,,S1
0.421,2,1,0,,S1
0.4034,2,1,0,,S1
0.3825,2,0,0,,S1
0.4342,2,1,0,,S1
0.4855,1,1,0,,S1
0.4561,2,1,0,,S1
0.519,1,1,0,,S1
0.3757,1,1,0,,S1
0.39330000000000004,1,1,0,,S1
0.4064,2,1,0,,S1
0.3718,2,0,0,,S1
0.5516,2,1,0,,S1
0.3815,2,1,0,,S1
0.3955,2,0,0,,S1
0.5423,1,1,0,,S1
0.6152000000000001,1,1,0,,S1
0.3688,1,1,0,,S1
0.5775,2,1,0,,S1
0.4705,2,0,0,,S1
0.4268,2,1,0,,S1
0.3896,2,1,0,,S1
0.479,1,1,0,,S1
0.3393,1,0,0,,S1
0.4606,1,1,0,,S1
0.4622,2,1,0,,S1
0.3578,2,0,0,,S1
0.37260000000000004,2,1,0,,S1
0.4988,1,1,0,,S1
0.5072,1,1,0,,S1
0.3939,1,1,0,,S1
0.6078,2,1,0,,S1
0.4694,2,0,0,,S1
0.4358,2,1,0,,S1
0.44730000000000003,1,1,0,,S1
0.4104,2,0,0,,S1
0.5657000000000001,1,1,0,,S1
0.5333,2,1,0,,S1
0.42219999999999996,1,1,0,,S1
0.4791,2,1,0,,S1
0.5137999999999999,1,1,0,,S1
0.4255,2,0,0,,S1
0.3822,1,0,0,,S1
0.5118,1,0,0,,S1
0.4644,2,1,0,,S1
0.537,1,1,0,,S1
0.5179,1,1,0,,S1
0.4098,2,1,0,,S1
0.45580000000000004,2,1,0,,S1
0.2454,2,1,0,,S1
0.6143,1,1,0,,S1
0.5293,1,0,0,,S1
0.3728,2,1,0,,S1
0.37189999999999995,2,1,0,,S1
0.45239999999999997,2,0,1,0.139,S1
0.5645,2,1,0,,S1
0.4348,2,0,0,,S1
0.6555,2,1,0,,S1
0.49639999999999995,1,1,0,,S1
0.3433,2,1,0,,S1
0.6201,2,1,0,,S1
0.42560000000000003,2,1,0,,S1
0.4119,2,1,0,,S1
0.4166,2,0,0,,S1
0.4755,1,0,0,,S1
0.6618999999999999,2,1,0,,S1
0.36710000000000004,2,1,0,,S1
0.39039999999999997,2,0,0,,S1
0.45480000000000004,2,1,0,,S1
0.4096,2,1,0,,S1
0.37710000000000005,2,1,0,,S1
0.6038,1,1,0,,S1
0.5101,2,1,0,,S1
0.4288,2,1,0,,S1
0.3547,2,1,0,,S1
0.42860000000000004,2,0,0,,S1
0.5953999999999999,2,1,0,,S1
0.36369999999999997,2,0,0,,S1
0.44039999999999996,2,1,0,,S1
0.3697,2,1,0,,S1
0.4068,2,0,0,,S1
0.4333,2,1,0,,S1
0.7258,1,1,0,,S1
0.6314,2,1,0,,S1
0.5668,2,0,0,,S1
0.42219999999999996,2,0,0,,S1
0.5358999999999999,1,0,0,,S1
0.5255,2,0,0,,S1
0.5002,1,1,0,,S1
0.5963999999999999,1,1,0,,S1
0.4942,2,1,0,,S1
0.5888,2,1,0,,S1
0.402,2,0,0,,S1
0.4083,2,1,0,,S1
0.4054,2,1,0,,S1
0.4417,2,1,0,,S1
0.3583,2,0,0,,S1
0.4362,1,1,0,,S1
0.5246000000000001,2,1,0,,S1
0.3772,1,0,0,,S1
0.4501,1,1,0,,S1
0.4228,1,1,0,,S1
0.4165,1,0,0,,S1
0.7042999999999999,2,1,0,,S1
0.478,2,1,0,,S1
0.4624,2,0,0,,S1
0.5096,1,0,0,,S1
0.4679,1,1,0,,S1
0.3986,1,1,0,,S1
0.5145,1,1,0,,S1
0.4036,1,1,0,,S1
0.3476,1,0,0,,S1
0.7072999999999999,1,1,0,,S1
0.5396,1,1,0,,S1
0.49119999999999997,2,1,0,,S1
0.3896,2,0,0,,S1
0.5065,1,1,0,,S1
0.4547,2,0,0,,S1
0.5795,2,1,0,,S1
0.3975,2,1,0,,S1
0.5408999999999999,1,1,0,,S1
0.42760000000000004,2,1,0,,S1
0.43489999999999995,2,0,0,,S1
0.533,1,1,0,,S1
0.45380000000000004,1,1,0,,S1
0.3943,1,1,0,,S1
0.5018,2,1,0,,S1
0.42410000000000003,1,1,0,,S1
0.3778,1,1,0,,S1
0.3555,1,0,0,,S1
0.6592,1,1,0,,S1
0.4777,1,1,0,,S1
0.38980000000000004,1,0,0,,S1
0.294,1,1,0,,S1
0.4977,1,1,0,,S1
0.3255,1,1,0,,S1
0.29769999999999996,1,0,0,,S1
0.3679,1,1,0,,S1
0.5179,2,1,0,,S1
0.4532,2,1,0,,S1
0.3498,2,1,0,,S1
0.3826,2,1,0,,S1
0.32389999999999997,2,1,0,,S1
0.4878,2,1,0,,S1
0.3732,2,1,0,,S1
0.4004,2,1,0,,S1
0.39339999999999997,2,1,0,,S1
0.43189999999999995,2,1,0,,S1
0.3915,2,1,0,,S1
0.591,1,1,0,,S1
0.4131,2,0,0,,S1
0.6106,2,0,1,0.0526,S1
0.7634,2,1,0,,S1
0.5084,1,1,0,,S1
0.3381,1,1,0,,S1
0.3185,1,0,0,,S1
0.37560000000000004,1,0,0,,S1
0.6383,1,1,0,,S1
0.38530000000000003,1,1,0,,S1
0.4042,1,1,0,,S1
0.4146,2,1,0,,S1
0.5497000000000001,1,0,0,,S1
0.4677,2,1,0,,S1
0.5687000000000001,2,1,0,,S1
0.3767,2,1,0,,S1
0.36610000000000004,2,0,0,,S1
0.4605,2,0,0,,S1
0.4259,2,1,0,,S1
0.3862,2,0,0,,S1
0.4626,1,1,0,,S1
0.3847,1,0,0,,S1
0.573,1,0,0,,S1
0.5712999999999999,2,1,0,,S1
0.6968,1,1,0,,S1
0.3425,2,0,0,,S1
0.4655,1,1,0,,S1
0.38630000000000003,1,1,0,,S1
0.4037,1,1,0,,S1
0.6902999999999999,2,1,0,,S1
0.4748,2,1,0,,S1
0.309,2,0,0,,S1
0.5039,2,1,0,,S1
0.44310000000000005,2,0,0,,S1
0.41,1,1,0,,S1
0.5384,1,1,0,,S1
0.36019999999999996,1,0,1,0.2476,S1
0.4055,1,1,0,,S1
0.2595,1,0,0,,S1
0.5022,1,1,0,,S1
0.4675,1,1,0,,S1
0.4958,1,0,0,,S1
0.4136,2,0,0,,S1
0.5261,1,0,0,,S1
0.5878,2,1,0,,S1
0.334,2,0,0,,S1
0.4451,2,1,0,,S1
0.6455,1,1,0,,S1
0.6683,1,1,0,,S1
0.5336000000000001,2,1,0,,S1
0.3996,2,0,0,,S1
0.5978,2,1,0,,S1
0.5654,1,1,0,,S1
0.5678,1,1,0,,S1
0.32830000000000004,1,1,0,,S1
0.2745,1,1,0,,S1
0.2886,1,0,0,,S1
0.2808,1,0,0,,S1
0.2671,1,0,0,,S1
0.29760000000000003,1,0,0,,S1
0.3767,2,0,0,,S1
0.6197,2,1,0,,S1
0.4223,2,0,0,,S1
0.3831,2,0,0,,S1
0.4873,2,0,0,,S1
0.4019,2,0,0,,S1
0.4362,1,1,0,,S1
0.4176,1,1,0,,S1
0.36069999999999997,1,1,0,,S1
0.26030000000000003,1,1,0,,S1
0.4006,1,1,0,,S1
0.4884,1,1,0,,S1
0.3669,1,1,0,,S1
0.33039999999999997,1,0,0,,S1
0.44739999999999996,2,1,0,,S1
0.6116,1,1,0,,S1
0.4557,2,0,0,,S1
0.3688,1,1,0,,S1
0.43789999999999996,1,1,0,,S1
0.5335,1,1,0,,S1
0.3683,1,1,0,,S1
0.36419999999999997,1,1,0,,S1
0.37510000000000004,1,1,0,,S1
0.5719,2,1,0,,S1
0.385,2,0,0,,S1
0.4582,1,1,0,,S1
0.5236000000000001,2,1,0,,S1
0.44530000000000003,1,1,0,,S1
0.4698,2,0,0,,S1
0.4557,1,0,0,,S1
1.2047999999999999,2,1,0,,S1
0.475,1,0,0,,S1
0.6658999999999999,1,1,0,,S1
0.685,2,1,0,,S1
0.4155,2,1,0,,S1
0.3861,2,1,0,,S1
0.3492,2,1,0,,S1
0.3588,2,1,0,,S1
0.3608,2,0,0,,S1
0.38689999999999997,2,1,0,,S1
0.49989999999999996,2,1,0,,S1
0.32989999999999997,2,1,0,,S1
0.39239999999999997,2,1,0,,S1
0.2769,2,0,0,,S1
0.3999,2,1,0,,S1
0.4753,2,0,0,,S1
0.6132000000000001,1,0,0,,S1
0.4853,2,1,0,,S1
0.3122,2,0,0,,S1
0.318,2,1,0,,S1
0.416,2,0,0,,S1
0.5542,1,1,0,,S1
0.387,1,1,0,,S1
0.507,2,1,0,,S1
0.5526,2,1,0,,S1
0.37960000000000005,2,0,0,,S1
0.4592,1,1,0,,S1
0.4525,2,1,0,,S1
0.3956,2,0,0,,S1
0.4839,1,1,0,,S1
0.535,2,1,0,,S1
0.5201,2,1,0,,S1
0.5922999999999999,2,1,0,,S1
0.22490000000000002,2,0,0,,S1
0.3983,1,0,0,,S1
0.4625,1,0,0,,S1
0.2541,1,1,0,,S1
0.4057,1,1,0,,S1
0.4178,1,0,0,,S1
0.39039999999999997,1,1,0,,S1
0.4358,1,1,0,,S1
0.3232,1,0,0,,S1
0.5452,1,0,0,,S1
0.5885,1,0,0,,S1
0.4132,2,0,0,,S1
0.32639999999999997,1,0,0,,S1
0.5074,2,1,0,,S1
0.32930000000000004,2,1,0,,S1
0.2552,2,1,0,,S1
0.31989999999999996,2,1,0,,S1
0.2734,2,0,0,,S1
0.313,2,1,0,,S1
0.3097,2,1,0,,S1
0.22340000000000002,2,1,0,,S1
0.217,2,1,0,,S1
0.42119999999999996,2,0,0,,S1
0.5397000000000001,1,1,0,,S1
0.3361,1,0,0,,S1
0.6683,1,0,0,,S1
0.3574,2,1,0,,S1
0.2127,2,1,0,,S1
0.2507,2,0,0,,S1
0.4642,1,1,0,,S1
0.317,1,1,0,,S1
0.27,1,0,0,,S1
0.3295,1,0,0,,S1
0.5167999999999999,1,1,0,,S1
0.36169999999999997,1,1,0,,S1
0.5154,1,1,0,,S1
0.4909,1,1,0,,S1
0.4903,2,1,0,,S1
0.3969,1,1,0,,S1
0.5163,1,1,0,,S1
0.5267000000000001,2,1,0,,S1
0.5452,2,1,0,,S1
0.466,2,0,1,0.0837,S1
0.7146,1,1,0,,S1
0.3431,1,0,0,,S1
0.522,2,1,0,,S1
0.5134,1,1,0,,S1
0.4526,1,1,0,,S1
0.407,2,1,0,,S1
0.629,2,1,0,,S1
0.49539999999999995,1,1,0,,S1
0.5026,1,1,0,,S1
0.5456,2,1,0,,S1
0.4274,2,1,0,,S1
0.4635,2,1,0,,S1
0.3329,2,0,0,,S1
0.3949,2,0,0,,S1
0.5183,2,1,0,,S1
0.4732,1,1,0,,S1
0.4477,2,1,0,,S1
0.3895,1,1,0,,S1
0.43139999999999995,2,0,0,,S1
0.4205,1,1,0,,S1
0.3866,1,1,0,,S1
0.5326000000000001,2,1,0,,S1
0.42919999999999997,2,0,0,,S1
0.552,2,1,0,,S1
0.4456,2,0,0,,S1
0.5404,2,0,0,,S1
0.3968,1,1,0,,S1
0.5002,2,1,0,,S1
0.5474,1,1,0,,S1
0.5762,2,1,0,,S1
0.5297999999999999,2,1,0,,S1
0.5115,1,1,0,,S1
0.4137,1,1,0,,S1
0.36660000000000004,1,1,0,,S1
0.5014,2,1,0,,S1
0.4666,1,0,0,,S1
0.5232,1,0,0,,S1
0.4735,2,1,0,,S1
0.3702,2,1,0,,S1
0.36939999999999995,2,0,0,,S1
0.37339999999999995,2,0,0,,S1
0.4358,2,1,0,,S1
0.4945,2,1,0,,S1
0.49410000000000004,1,1,0,,S1
0.5171,2,1,0,,S1
0.4742,2,1,0,,S1
0.4814,2,1,0,,S1
0.6058,2,1,0,,S1
0.36939999999999995,2,1,0,,S1
0.36219999999999997,2,0,0,,S1
0.4185,1,1,0,,S1
0.5949,2,1,0,,S1
0.3552,2,1,0,,S1
0.3702,2,1,0,,S1
0.2709,2,0,0,,S1
0.4918,1,1,0,,S1
0.4323,2,0,0,,S1
0.5742,2,1,0,,S1
0.43160000000000004,2,0,1,0.0751,S1
0.5037,1,1,0,,S1
0.495,2,1,0,,S1
0.5335,1,0,0,,S1
0.49060000000000004,2,1,0,,S1
0.2984,2,1,0,,S1
0.3837,2,0,0,,S1
0.7082,1,1,0,,S1
0.32430000000000003,1,1,0,,S1
0.48419999999999996,2,0,1,0.0583,S1
0.3728,1,0,0,,S1
0.7397999999999999,2,0,0,,S1
0.3568,2,1,0,,S1
0.42010000000000003,2,1,0,,S1
0.3369,2,1,0,,S1
0.42919999999999997,2,1,0,,S1
0.2331,2,1,0,,S1
0.29710000000000003,2,0,0,,S1
0.5526,1,0,0,,S1
0.368,1,1,0,,S1
0.44039999999999996,1,1,0,,S1
0.5491,2,1,0,,S1
0.571,2,1,0,,S1
0.3915,2,0,0,,S1
0.4295,1,1,0,,S1
0.4075,1,1,0,,S1
0.37010000000000004,1,1,0,,S1
0.6202000000000001,2,1,0,,S1
0.5175,1,1,0,,S1
0.5337000000000001,1,1,0,,S1
0.3473,1,0,0,,S1
0.4327,1,1,0,,S1
0.3985,1,1,0,,S1
0.30760000000000004,1,0,0,,S1
0.5607000000000001,2,0,0,,S1
0.4629,1,1,0,,S1
0.36460000000000004,1,1,0,,S1
0.3035,1,1,0,,S1
0.275,1,1,0,,S1
0.31889999999999996,1,1,0,,S1
0.2534,1,0,0,,S1
0.45430000000000004,1,1,0,,S1
0.43939999999999996,1,1,0,,S1
0.3505,1,0,0,,S1
0.4943,1,1,0,,S1
0.5599,2,1,0,,S1
0.4148,2,1,0,,S1
0.43560000000000004,2,1,0,,S1
0.3324,2,0,0,,S1
0.3972,2,0,0,,S1
0.44310000000000005,2,0,0,,S1
0.5036,2,1,0,,S1
0.4067,2,0,0,,S1
0.4583,1,1,0,,S1
0.4183,1,0,0,,S1
0.4773,1,1,0,,S1
0.39089999999999997,1,0,0,,S1
0.5762999999999999,2,1,0,,S1
0.5071,1,1,0,,S1
0.4318,1,1,0,,S1
0.49060000000000004,2,1,0,,S1
0.5336000000000001,2,1,0,,S1
0.339,2,0,0,,S1
0.3763,1,1,0,,S1
0.38789999999999997,1,1,0,,S1
0.3609,1,1,0,,S1
0.291,1,0,0,,S1
0.4945,1,1,0,,S1
0.4172,2,1,0,,S1
0.44,2,1,0,,S1
0.3584,2,1,0,,S1
0.4086,1,1,0,,S1
0.4087,1,1,0,,S1
0.3491,1,1,0,,S1
0.44339999999999996,2,1,0,,S1
0.4621,1,0,0,,S1
0.3623,2,0,0,,S1
0.3355,1,0,0,,S1
0.4418,1,1,0,,S1
0.3613,1,1,0,,S1
0.333,1,1,0,,S1
0.279,1,0,0,,S1
0.36469999999999997,1,0,0,,S1
0.5741,2,0,1,0.121,S1
0.4771,1,1,0,,S1
